household_key,segment,segment_name,targeted,purchase_amount,purchase_count,cate_purchase,cate_visits,cate_primary
860,0,Unknown,0,6.79,1.0,-172.63256270559128,-3.324879587281387,-172.63256270559128
865,0,Unknown,0,45.99,1.0,-339.9695681060874,-25.933818048250387,-339.9695681060874
866,0,Unknown,0,582.0,11.0,69.09769211459718,3.12745746543132,69.09769211459718
869,0,Unknown,0,63.95,8.0,145.99124845674316,39.43291768922242,145.99124845674316
870,0,Unknown,0,26.29,3.0,320.0097086638604,18.210081431515448,320.0097086638604
874,0,Unknown,0,16.17,1.0,-3697.0514095169865,-175.03792884737175,-3697.0514095169865
875,0,Unknown,0,258.43,8.0,368.1352306233125,4.665707650509674,368.1352306233125
880,0,Unknown,0,8.46,2.0,-2409.5791451909536,-109.5358162866469,-2409.5791451909536
884,0,Unknown,0,44.120000000000005,5.0,543.5885373324365,-0.22861506905813656,543.5885373324365
887,0,Unknown,0,85.88,2.0,-144.00326333520616,11.232084574376145,-144.00326333520616
890,0,Unknown,0,411.62,9.0,202.61403683861118,9.745923711975962,202.61403683861118
892,0,Unknown,0,71.33,5.0,-307.26337206359085,-7.768325039471819,-307.26337206359085
894,0,Unknown,0,363.54,10.0,-567.9746929943246,-24.879641026571136,-567.9746929943246
897,0,Unknown,0,76.79,6.0,450.8594833321465,4.2376644318242,450.8594833321465
899,0,Unknown,0,17.97,1.0,-312.54726409132525,-9.052617482912666,-312.54726409132525
902,0,Unknown,0,17.13,1.0,-544.6492806919703,-11.164037902703669,-544.6492806919703
904,0,Unknown,0,41.43,2.0,115.62067741405701,0.36490277928172077,115.62067741405701
905,0,Unknown,0,68.9,4.0,19.174111268422052,6.846569126953085,19.174111268422052
910,0,Unknown,0,34.22,3.0,443.0652348122723,22.077440515870748,443.0652348122723
912,0,Unknown,0,90.47,2.0,277.3587291670219,10.892113709026034,277.3587291670219
914,0,Unknown,0,47.18,5.0,106.13835080419221,9.789171127191551,106.13835080419221
917,0,Unknown,0,18.05,2.0,234.31031682443341,17.52040633912962,234.31031682443341
921,0,Unknown,0,26.6,2.0,-460.20432052177915,-21.083759078701057,-460.20432052177915
930,0,Unknown,0,116.52,4.0,722.6420603090205,10.65481871417488,722.6420603090205
933,0,Unknown,0,91.37,8.0,583.1505995526414,1.0285468906765232,583.1505995526414
937,0,Unknown,0,229.98,8.0,239.4261814011731,-7.356636388765423,239.4261814011731
945,0,Unknown,0,58.27,3.0,168.86784763738484,9.802708573599489,168.86784763738484
950,0,Unknown,0,246.33,6.0,35.62253809152969,4.565276082752149,35.62253809152969
951,0,Unknown,0,19.13,1.0,-2674.119836324378,-129.99027895540092,-2674.119836324378
958,0,Unknown,0,68.37,3.0,-2053.6637383747566,-78.35901248796188,-2053.6637383747566
959,0,Unknown,0,10.34,2.0,150.661525628273,22.754949999415004,150.661525628273
962,0,Unknown,0,93.19,3.0,-160.08632063522248,-5.595605689228449,-160.08632063522248
963,0,Unknown,0,95.97,4.0,384.30541802970345,17.459705696758817,384.30541802970345
965,0,Unknown,0,39.32,3.0,198.56914010548832,13.909329459733641,198.56914010548832
966,0,Unknown,0,25.46,3.0,446.87767420339355,0.1454601753921878,446.87767420339355
969,0,Unknown,0,26.05,1.0,-1160.780998263157,-59.63684788501638,-1160.780998263157
970,0,Unknown,0,93.43,2.0,-3624.7714688050028,-168.78947905348468,-3624.7714688050028
974,0,Unknown,0,193.19,4.0,32.131255193444986,6.483928235026042,32.131255193444986
977,0,Unknown,0,103.57,5.0,-223.93378053853155,1.8665087324164773,-223.93378053853155
980,0,Unknown,0,262.72,6.0,-647.7329544566226,-12.513118005379809,-647.7329544566226
981,0,Unknown,0,219.29,8.0,-141.1621898124656,15.169989114009468,-141.1621898124656
985,0,Unknown,0,105.11,8.0,30.263123687854545,-9.088844027147587,30.263123687854545
990,0,Unknown,0,49.730000000000004,3.0,36.951893789935866,-24.776554723209344,36.951893789935866
991,0,Unknown,0,366.84,6.0,-1013.0953207503658,18.652807122494238,-1013.0953207503658
992,0,Unknown,0,20.25,1.0,-65.19303103437437,8.129463456890221,-65.19303103437437
994,0,Unknown,0,45.13,3.0,-984.687561152261,-46.5457567762424,-984.687561152261
1002,0,Unknown,0,15.74,3.0,-152.67476467799054,25.242678322804323,-152.67476467799054
1006,0,Unknown,0,52.07,4.0,-2229.7405357070575,-98.92430514265149,-2229.7405357070575
1008,0,Unknown,0,59.33,3.0,168.64493589244216,-26.8536014846497,168.64493589244216
1009,0,Unknown,0,17.18,4.0,-1788.9442851428048,-67.82672595385674,-1788.9442851428048
1013,0,Unknown,0,141.43,5.0,128.7340161093373,10.332375399313435,128.7340161093373
1021,0,Unknown,0,169.61,5.0,426.8787753687267,22.082059620441413,426.8787753687267
1022,0,Unknown,0,27.79,5.0,270.1849433920295,14.657542300684923,270.1849433920295
1023,0,Unknown,0,3352.1,72.0,633.9151473507743,-145.94471194738932,633.9151473507743
1026,0,Unknown,0,173.52,4.0,-254.7389631438365,-22.27070799711302,-254.7389631438365
1027,0,Unknown,0,173.71,4.0,79.89988755654576,7.941230258247387,79.89988755654576
1028,0,Unknown,0,32.79,4.0,-559.8455030160442,-18.554707740247807,-559.8455030160442
1030,0,Unknown,0,165.86,6.0,27.40662151550407,-3.4478546681289686,27.40662151550407
1033,0,Unknown,0,92.35,5.0,-334.5782988926692,-1.191933963736716,-334.5782988926692
1035,0,Unknown,0,99.78,1.0,510.1017902522996,41.54837767328687,510.1017902522996
1036,0,Unknown,0,147.3,3.0,18.6096684440206,22.39347959887067,18.6096684440206
1037,0,Unknown,0,41.209999999999994,4.0,-205.42736364636903,15.533805271611016,-205.42736364636903
1043,0,Unknown,0,81.1,4.0,-197.73644510654367,-28.292596341136743,-197.73644510654367
1044,0,Unknown,0,146.26,3.0,769.5640514295526,24.304841099077933,769.5640514295526
1049,0,Unknown,0,41.94,3.0,104.26742628060651,9.255353215643837,104.26742628060651
1052,0,Unknown,0,113.48,5.0,-3923.2441431849084,-158.76293639901755,-3923.2441431849084
1054,0,Unknown,0,136.81,5.0,178.17681228771374,14.927012080657178,178.17681228771374
1059,0,Unknown,0,7.470000000000001,1.0,-6716.741136541985,-334.7519600358953,-6716.741136541985
1063,0,Unknown,0,206.41,7.0,-264.23290355765323,3.5101109058551714,-264.23290355765323
1068,0,Unknown,0,409.57,35.0,287.0028050730145,18.35351848041094,287.0028050730145
1079,0,Unknown,0,114.46000000000001,6.0,342.8898072531547,16.946477302611044,342.8898072531547
1080,0,Unknown,0,179.78,6.0,-56.98737136891475,-15.34960033496587,-56.98737136891475
1086,0,Unknown,0,276.13,5.0,-233.786941994485,5.461686932734381,-233.786941994485
1090,0,Unknown,0,66.65,2.0,389.0008896823943,29.701804587106103,389.0008896823943
1092,0,Unknown,0,37.87,1.0,86.56531660315841,-19.77022055938744,86.56531660315841
1093,0,Unknown,0,186.82,3.0,79.60067374394976,10.718272443353229,79.60067374394976
1095,0,Unknown,0,114.19,6.0,-138.46991236076565,26.764808932611203,-138.46991236076565
1096,0,Unknown,0,145.38,2.0,398.40037834196414,-0.9671244400525865,398.40037834196414
1099,0,Unknown,0,7.17,1.0,-241.6084824582074,0.9062174164090493,-241.6084824582074
1100,0,Unknown,0,85.22,4.0,434.12503552023384,19.185868092627672,434.12503552023384
1101,0,Unknown,0,9.07,2.0,-174.06639817306632,12.579051165800834,-174.06639817306632
1106,0,Unknown,0,47.93,2.0,-452.0369024259976,-35.093432833797465,-452.0369024259976
1107,0,Unknown,0,89.2,2.0,-904.9065629756637,-26.780498892668817,-904.9065629756637
1108,0,Unknown,0,68.52,6.0,-59.36220792390762,-17.682668937047225,-59.36220792390762
1109,0,Unknown,0,473.63,12.0,-173.26550097708122,-4.718171368064176,-173.26550097708122
1112,0,Unknown,0,212.19,7.0,533.6560139403057,4.665691307679225,533.6560139403057
1114,0,Unknown,0,82.2,2.0,-401.4619454832065,-50.17917767916239,-401.4619454832065
1115,0,Unknown,0,89.88,4.0,475.36813121045066,18.532242635136782,475.36813121045066
1118,0,Unknown,0,177.53,3.0,-365.719488705711,-37.02325739884266,-365.719488705711
1129,0,Unknown,0,230.02,9.0,387.78843659483846,9.047874022303205,387.78843659483846
1135,0,Unknown,0,26.37,5.0,1723.4438343136267,30.476304708784056,1723.4438343136267
1140,0,Unknown,0,358.28000000000003,14.0,-2955.435478756679,-135.38287014530658,-2955.435478756679
1143,0,Unknown,0,20.310000000000002,2.0,313.60991992614163,-16.347342836127083,313.60991992614163
1144,0,Unknown,0,18.810000000000002,3.0,80.68425112034674,-13.368192279445935,80.68425112034674
1147,0,Unknown,0,168.75,1.0,433.7585167213092,10.502401211863969,433.7585167213092
1148,0,Unknown,0,14.24,2.0,-375.57615758489254,-41.35215443275406,-375.57615758489254
1149,0,Unknown,0,36.65,2.0,-640.604849470314,-22.31199799856425,-640.604849470314
1150,0,Unknown,0,311.41,4.0,220.2430937592144,83.11616419907006,220.2430937592144
1152,0,Unknown,0,168.82,9.0,554.9220226142227,10.39104905650936,554.9220226142227
1155,0,Unknown,0,352.45,8.0,-1640.8232227126011,-60.52592051458517,-1640.8232227126011
1156,0,Unknown,0,132.04,5.0,87.48961619916372,-3.107467687170086,87.48961619916372
1161,0,Unknown,0,46.769999999999996,3.0,22.20484406692367,8.132442528253861,22.20484406692367
1162,0,Unknown,0,26.52,4.0,66.95753949912864,1.3269460356806348,66.95753949912864
1168,0,Unknown,0,84.46000000000001,6.0,-2497.56022666737,51.313269121119475,-2497.56022666737
1170,0,Unknown,0,27.43,1.0,-546.7825613454345,-52.57732160686753,-546.7825613454345
1171,0,Unknown,0,123.47,2.0,52.212359395880185,5.5617610722568,52.212359395880185
1173,0,Unknown,0,133.38,5.0,-77.65065571166906,5.091361595548776,-77.65065571166906
1177,0,Unknown,0,99.18,6.0,-9585.782129972853,-435.2482826098387,-9585.782129972853
1183,0,Unknown,0,17.03,1.0,455.7637724727747,-7.883130424924218,455.7637724727747
1185,0,Unknown,0,81.53,4.0,-169.07045434551742,-6.91963618753438,-169.07045434551742
1189,0,Unknown,0,170.18,10.0,-12.91794850679571,15.743411396136821,-12.91794850679571
1192,0,Unknown,0,96.68,9.0,505.70944835199117,29.355470262110728,505.70944835199117
1194,0,Unknown,0,210.45000000000002,10.0,152.96105261962435,5.327498497087248,152.96105261962435
1195,0,Unknown,0,28.349999999999998,2.0,170.95911185847984,20.757219716720257,170.95911185847984
1196,0,Unknown,0,28.86,1.0,-180.52428231693273,16.531124116196352,-180.52428231693273
1198,0,Unknown,0,87.45,5.0,-565.3132525605456,-15.058559584172414,-565.3132525605456
1199,0,Unknown,0,55.94,2.0,445.83452410008766,-5.8788269156401896,445.83452410008766
1200,0,Unknown,0,102.85,2.0,55.88076684038742,-8.88748015790108,55.88076684038742
1201,0,Unknown,0,10.16,1.0,557.147651457126,7.893360513467243,557.147651457126
1202,0,Unknown,0,25.79,1.0,790.3435777212899,-14.817439181426636,790.3435777212899
1205,0,Unknown,0,648.11,20.0,57.42242702149406,-6.5069700162088395,57.42242702149406
1208,0,Unknown,0,105.26,2.0,857.1098870888659,4.604083260705352,857.1098870888659
1209,0,Unknown,0,53.78,2.0,-1185.4797362531474,52.2989717707576,-1185.4797362531474
1210,0,Unknown,0,140.47,2.0,-722.5654963440314,-49.0085553582979,-722.5654963440314
1212,0,Unknown,0,120.46000000000001,2.0,-60.57515460289744,-27.445721674096234,-60.57515460289744
1213,0,Unknown,0,25.91,1.0,346.5869714956961,26.927063034127066,346.5869714956961
1214,0,Unknown,0,46.77,2.0,-2796.952038148551,-143.98362530628873,-2796.952038148551
1215,0,Unknown,0,6.68,1.0,59.56671227281436,7.410655806400683,59.56671227281436
1217,0,Unknown,0,359.32,4.0,388.81075696468383,15.469255892814715,388.81075696468383
1220,0,Unknown,0,113.02,11.0,-4351.621459054816,-191.61934449934074,-4351.621459054816
1221,0,Unknown,0,120.39,2.0,288.228368581221,21.827503116006767,288.228368581221
1223,0,Unknown,0,69.05,5.0,420.7238860590195,-4.139241702227352,420.7238860590195
1225,0,Unknown,0,54.75,3.0,229.53046307784444,6.105854157445378,229.53046307784444
1230,0,Unknown,0,22.810000000000002,2.0,-780.863465648692,-58.26081860852301,-780.863465648692
1231,0,Unknown,0,223.09,6.0,-271.2023690387092,12.684381239521741,-271.2023690387092
1232,0,Unknown,0,134.08,5.0,-2702.986539234659,-100.16273157960728,-2702.986539234659
1235,0,Unknown,0,203.72,4.0,31.173158033296886,-6.483150250313088,31.173158033296886
1241,0,Unknown,0,92.48,8.0,-4.360951923702828,-19.661845965006947,-4.360951923702828
1242,0,Unknown,0,272.36,7.0,223.55159150587963,-4.825437234147643,223.55159150587963
1243,0,Unknown,0,24.84,3.0,-588.7930295849114,-29.861623509241923,-588.7930295849114
1244,0,Unknown,0,96.53,7.0,-384.0700910096332,-18.82583008344797,-384.0700910096332
1249,0,Unknown,0,22.28,4.0,661.1976961353386,-11.84359440470314,661.1976961353386
1250,0,Unknown,0,65.5,1.0,-445.2932932778486,16.380908430674953,-445.2932932778486
1252,0,Unknown,0,89.2,2.0,387.805589233924,28.523990630326736,387.805589233924
1253,0,Unknown,0,34.21,2.0,-455.48399840338516,-38.12240374656032,-455.48399840338516
1254,0,Unknown,0,36.86,1.0,-3422.684219087075,-151.77448582704133,-3422.684219087075
1255,0,Unknown,0,131.4,5.0,-712.1422979674562,-15.463721541392161,-712.1422979674562
1257,0,Unknown,0,351.5,7.0,1886.3742608649454,79.91487412473774,1886.3742608649454
1262,0,Unknown,0,141.5,4.0,-79.95794576247954,2.1717508776270904,-79.95794576247954
1267,0,Unknown,0,187.59,6.0,-24.55142624853289,5.628459858591327,-24.55142624853289
1268,0,Unknown,0,519.21,10.0,-88.52555824881478,-2.2380319975776644,-88.52555824881478
1273,0,Unknown,0,81.17,5.0,-105.74746656104264,-29.878102692489165,-105.74746656104264
1274,0,Unknown,0,1663.82,40.0,-256.78226693589033,-108.25043402659745,-256.78226693589033
1275,0,Unknown,0,103.01,6.0,-1995.2347966753493,-118.09496997054336,-1995.2347966753493
1276,0,Unknown,0,129.08,3.0,251.72079154956498,28.47912139235649,251.72079154956498
1278,0,Unknown,0,40.61,2.0,175.51802201843407,-22.31406108475565,175.51802201843407
1280,0,Unknown,0,12.4,2.0,932.5070097837845,26.910977771554656,932.5070097837845
1281,0,Unknown,0,55.03,3.0,588.6547359955564,31.30865019882952,588.6547359955564
1283,0,Unknown,0,29.03,3.0,278.67974330080585,16.79150685907871,278.67974330080585
1286,0,Unknown,0,84.67,4.0,114.31061629553938,14.032681648920786,114.31061629553938
1290,0,Unknown,0,34.55,1.0,-59.53521945091984,3.258152227516277,-59.53521945091984
1295,0,Unknown,0,205.91,4.0,115.81989192193055,9.112263006989693,115.81989192193055
1298,0,Unknown,0,57.68,2.0,193.92712309147635,-7.43127743491992,193.92712309147635
1302,0,Unknown,0,143.03,7.0,-1563.5850688196626,-41.67801022438553,-1563.5850688196626
1308,0,Unknown,0,45.69,3.0,-3.073985384802029,-17.606601260769907,-3.073985384802029
1309,0,Unknown,0,29.76,1.0,-876.5011514757028,-58.78208654631408,-876.5011514757028
1310,0,Unknown,0,126.98,5.0,237.84186949810544,4.091687040177376,237.84186949810544
1311,0,Unknown,0,95.52000000000001,3.0,124.41372794100397,-6.661484877239275,124.41372794100397
1313,0,Unknown,0,148.28,3.0,784.9995200176762,25.54043084397832,784.9995200176762
1315,0,Unknown,0,338.87,3.0,-412.92075332664314,-65.99004810127366,-412.92075332664314
1320,0,Unknown,0,54.04,2.0,-1720.681232456349,-94.50715661632326,-1720.681232456349
1322,0,Unknown,0,14.67,2.0,-757.100910612628,-20.303448606991907,-757.100910612628
1323,0,Unknown,0,47.4,3.0,-1272.4069903082882,-71.73034921641106,-1272.4069903082882
1324,0,Unknown,0,260.67,3.0,-239.08132433678838,1.1076814895615854,-239.08132433678838
1327,0,Unknown,0,133.47,2.0,-198.13358167424724,5.952477610611254,-198.13358167424724
1328,0,Unknown,0,78.76,5.0,385.7073978985519,12.397964909460512,385.7073978985519
1329,0,Unknown,0,123.72,2.0,-280.16209830792684,-14.10592515316226,-280.16209830792684
1332,0,Unknown,0,161.59,6.0,-73.66394538362874,20.857206654151952,-73.66394538362874
1334,0,Unknown,0,44.5,5.0,355.56794855566324,17.809593541159387,355.56794855566324
1335,0,Unknown,0,101.91,2.0,-1147.2602488370708,9.094817138609642,-1147.2602488370708
1338,0,Unknown,0,211.83,28.0,-401.5206558154598,-31.484039795305208,-401.5206558154598
1339,0,Unknown,0,273.73,3.0,-249.11066151819463,32.833362139805395,-249.11066151819463
1340,0,Unknown,0,10.450000000000001,1.0,-103.26754209935007,6.7338398549964325,-103.26754209935007
1341,0,Unknown,0,263.23,6.0,-1671.0789417097112,-102.56634161551521,-1671.0789417097112
1343,0,Unknown,0,49.92,2.0,-1426.5854789511948,-28.24027387551149,-1426.5854789511948
1344,0,Unknown,0,263.81,3.0,123.1377517635027,-8.605770707759135,123.1377517635027
1346,0,Unknown,0,74.95,8.0,68.9552721718108,24.813764313109125,68.9552721718108
1348,0,Unknown,0,36.7,4.0,-3.772713997998949,27.745287989408737,-3.772713997998949
1355,0,Unknown,0,165.28,5.0,-1789.152338161075,-97.76382241195938,-1789.152338161075
1358,0,Unknown,0,464.45,21.0,-600.6322486523844,-33.314188958462594,-600.6322486523844
1359,0,Unknown,0,153.41,10.0,280.5870058505032,22.54434833610749,280.5870058505032
1360,0,Unknown,0,112.8,5.0,-332.84055514369834,-15.591924943991074,-332.84055514369834
1361,0,Unknown,0,113.4,1.0,-1003.2272593597427,-37.13827643615572,-1003.2272593597427
1362,0,Unknown,0,216.23000000000002,9.0,309.05705681411274,22.254057563381124,309.05705681411274
1368,0,Unknown,0,369.06,4.0,-2986.353304622269,-128.9744000232019,-2986.353304622269
1371,0,Unknown,0,203.88,7.0,-45.740139780098616,-8.903059057171504,-45.740139780098616
1372,0,Unknown,0,150.45,4.0,-184.89125762110393,-8.449850106928096,-184.89125762110393
1373,0,Unknown,0,38.43,4.0,-76.4684126953814,8.98644656485888,-76.4684126953814
1377,0,Unknown,0,106.03,6.0,-61.55081671166954,26.583325224332825,-61.55081671166954
1380,0,Unknown,0,42.46,3.0,-330.76276891034934,-37.3723087462632,-330.76276891034934
1381,0,Unknown,0,27.62,7.0,-127.3804828377277,30.67438607788675,-127.3804828377277
1384,0,Unknown,0,115.37,3.0,-2610.214032957673,-129.08410701578902,-2610.214032957673
1386,0,Unknown,0,30.84,2.0,-803.9695951247643,-0.20338839348767124,-803.9695951247643
1395,0,Unknown,0,24.18,4.0,-118.92905167470576,-0.30943040184610027,-118.92905167470576
1398,0,Unknown,0,75.81,3.0,-45.341009312101846,-37.44705100010175,-45.341009312101846
1399,0,Unknown,0,113.08,3.0,392.9141580670922,14.046190099159901,392.9141580670922
1400,0,Unknown,0,80.58,3.0,-613.0229460111652,-16.578815234824063,-613.0229460111652
1401,0,Unknown,0,107.81,8.0,-763.4910692207088,-10.006068785844718,-763.4910692207088
1404,0,Unknown,0,11.98,1.0,-260.1947744862103,0.7756680392066926,-260.1947744862103
1407,0,Unknown,0,23.36,2.0,-1583.102141174176,-76.75287894121837,-1583.102141174176
1410,0,Unknown,0,277.04,4.0,-103.45903702460186,-10.85957246400153,-103.45903702460186
1411,0,Unknown,0,9.52,1.0,-1423.9104532882552,-79.56956175334841,-1423.9104532882552
1413,0,Unknown,0,57.06,9.0,-316.93829780643864,-1.6923762706659602,-316.93829780643864
1414,0,Unknown,0,82.65,2.0,-1165.9123658853964,-69.85932624929752,-1165.9123658853964
1415,0,Unknown,0,11.16,3.0,-604.4864412516439,-52.47894625369949,-604.4864412516439
1422,0,Unknown,0,73.92,1.0,-19.33676191771802,-32.702788045740434,-19.33676191771802
1427,0,Unknown,0,166.15,5.0,332.8339565150316,19.845950267537987,332.8339565150316
1429,0,Unknown,0,109.6,6.0,186.1422584763135,-8.439928153757592,186.1422584763135
1432,0,Unknown,0,21.970000000000002,2.0,27.953648091088724,-38.5346492874166,27.953648091088724
1433,0,Unknown,0,56.02,6.0,-612.6335040954825,-7.200382252403237,-612.6335040954825
1435,0,Unknown,0,17.94,1.0,-1146.168758889557,-73.72222357847262,-1146.168758889557
1436,0,Unknown,0,3.58,1.0,-12.429542076427538,4.342785527702681,-12.429542076427538
1438,0,Unknown,0,528.1800000000001,8.0,-936.9791692566272,-23.79118779975397,-936.9791692566272
1439,0,Unknown,0,206.56,8.0,-143.96618352553457,-28.0572924968142,-143.96618352553457
1441,0,Unknown,0,69.33,2.0,-673.5252148842508,-55.83661087131533,-673.5252148842508
1442,0,Unknown,0,56.78,6.0,-2218.631541902564,-94.15629552544843,-2218.631541902564
1444,0,Unknown,0,136.27,4.0,-831.7818043429702,-35.39824055779083,-831.7818043429702
1447,0,Unknown,0,55.72,4.0,-158.05175158073814,-6.6727401835568685,-158.05175158073814
1449,0,Unknown,0,144.81,9.0,396.2576600310182,38.23317496006939,396.2576600310182
1450,0,Unknown,0,186.06,13.0,678.61477030066,10.23817445965605,678.61477030066
1455,0,Unknown,0,143.12,2.0,561.4801935426876,26.870334798534117,561.4801935426876
1457,0,Unknown,0,290.41,8.0,-3926.614260234978,-205.7337095310183,-3926.614260234978
1465,0,Unknown,0,257.06,13.0,129.1066524973926,7.899442411336196,129.1066524973926
1466,0,Unknown,0,182.88,5.0,222.5856093947084,-3.7143686225010555,222.5856093947084
1469,0,Unknown,0,205.96,12.0,-286.9905410897535,-8.849557474730261,-286.9905410897535
1472,0,Unknown,0,185.01,1.0,678.7452424550619,-29.53990057088614,678.7452424550619
1477,0,Unknown,0,64.43,4.0,-422.5113278430671,-19.457321930626648,-422.5113278430671
1478,0,Unknown,0,6.58,1.0,-2379.5369683068957,-115.68732140631585,-2379.5369683068957
1479,0,Unknown,0,636.16,49.0,-139.5741737810552,-10.043296619989803,-139.5741737810552
1480,0,Unknown,0,24.27,3.0,-792.387120725661,-26.00761139961557,-792.387120725661
1482,0,Unknown,0,33.02,4.0,-133.22131027284706,-7.590097241079405,-133.22131027284706
1486,0,Unknown,0,56.6,3.0,-958.496536738443,-54.33461336059602,-958.496536738443
1487,0,Unknown,0,98.01,4.0,260.0783968964556,2.4030352074792773,260.0783968964556
1496,0,Unknown,0,19.56,1.0,-625.6665024326246,-5.497542682417389,-625.6665024326246
1497,0,Unknown,0,116.96000000000001,1.0,-300.5479000426087,-19.485260714147373,-300.5479000426087
1498,0,Unknown,0,123.35000000000001,4.0,47.80728402789134,25.14996607704022,47.80728402789134
1500,0,Unknown,0,46.730000000000004,4.0,595.6655801201796,27.458004869784858,595.6655801201796
1503,0,Unknown,0,10.24,2.0,-1180.4477577049697,-62.621213953964016,-1180.4477577049697
1507,0,Unknown,0,17.03,2.0,100.0444365752603,13.517011342486796,100.0444365752603
1513,0,Unknown,0,23.2,2.0,-119.52333515837392,21.538613441850714,-119.52333515837392
1514,0,Unknown,0,180.63,6.0,224.95479232817024,14.996515035670214,224.95479232817024
1516,0,Unknown,0,34.52,4.0,210.47303257107512,37.24504056356082,210.47303257107512
1519,0,Unknown,0,9.79,1.0,-212.89673664820975,-16.690736759259067,-212.89673664820975
1521,0,Unknown,0,190.94,10.0,145.14904990206446,15.113286859065894,145.14904990206446
1522,0,Unknown,0,63.4,2.0,828.862536049165,30.669347325669136,828.862536049165
1523,0,Unknown,0,11.38,2.0,197.30805328082488,8.32212097097954,197.30805328082488
1524,0,Unknown,0,120.52,3.0,582.4700059320253,25.13553037469015,582.4700059320253
1525,0,Unknown,0,240.18,6.0,317.4113878782979,-2.0325777393474738,317.4113878782979
1530,0,Unknown,0,125.61,7.0,-222.0538581712442,15.794388280363108,-222.0538581712442
1531,0,Unknown,0,126.78,8.0,-217.640964830489,11.757063528951434,-217.640964830489
1533,0,Unknown,0,68.76,7.0,860.6672666583137,80.26140125862011,860.6672666583137
1538,0,Unknown,0,62.11,4.0,182.10021897983995,18.508227509084392,182.10021897983995
1543,0,Unknown,0,261.17,8.0,-140.75546583868197,-9.123242727073531,-140.75546583868197
1550,0,Unknown,0,31.16,5.0,277.42532751832067,38.74106886480877,277.42532751832067
1552,0,Unknown,0,63.69,2.0,156.09567267465252,24.777483292466968,156.09567267465252
1553,0,Unknown,0,10.290000000000001,2.0,-802.6478626341243,-6.703663123097982,-802.6478626341243
1554,0,Unknown,0,326.26,9.0,395.80435717133685,14.429567627205444,395.80435717133685
1559,0,Unknown,0,212.2,12.0,-699.917240615985,-24.991737041460894,-699.917240615985
1560,0,Unknown,0,80.33,2.0,-224.02143724872803,-23.657955453789683,-224.02143724872803
1561,0,Unknown,0,102.26,1.0,-2105.6735560832635,-89.47539698308104,-2105.6735560832635
1562,0,Unknown,0,76.66,3.0,326.2728635593844,-4.754607642832994,326.2728635593844
1564,0,Unknown,0,39.87,5.0,167.5213945398574,7.631284509464109,167.5213945398574
1565,0,Unknown,0,90.83,8.0,1573.140869674592,13.402312392303628,1573.140869674592
1570,0,Unknown,0,751.95,11.0,-90.19408495098764,1.7398289905614917,-90.19408495098764
1571,0,Unknown,0,86.49,9.0,130.32810215401958,15.04664167180384,130.32810215401958
1573,0,Unknown,0,10.870000000000001,2.0,748.5150488362299,26.419285607075707,748.5150488362299
1574,0,Unknown,0,580.2,5.0,-1369.3563522052596,-20.290259320242086,-1369.3563522052596
1576,0,Unknown,0,15.440000000000001,1.0,-549.6548327219095,-40.272852578098835,-549.6548327219095
1580,0,Unknown,0,27.86,3.0,93.58411092978048,0.4029228816916941,93.58411092978048
1583,0,Unknown,0,42.44,3.0,-1010.6328180309739,-94.22846080231497,-1010.6328180309739
1589,0,Unknown,0,116.97,5.0,398.6203259944979,54.94597730932428,398.6203259944979
1594,0,Unknown,0,436.04,10.0,739.7979851183119,31.65027644733965,739.7979851183119
1596,0,Unknown,0,175.39,2.0,-251.33579437759334,17.3718327630923,-251.33579437759334
1597,0,Unknown,0,51.85,5.0,237.1929712533141,3.4370883001581802,237.1929712533141
1600,0,Unknown,0,208.35,14.0,135.38043254033494,13.896357762354071,135.38043254033494
1603,0,Unknown,0,194.06,4.0,-3282.030507901868,-132.25642017637944,-3282.030507901868
1606,0,Unknown,0,344.59000000000003,4.0,-320.19533129674096,-9.463171422392293,-320.19533129674096
1608,0,Unknown,0,89.25,3.0,52.65200025836555,7.578215903840444,52.65200025836555
1611,0,Unknown,0,11.4,7.0,794.8090613170878,23.782306663701704,794.8090613170878
1612,0,Unknown,0,1227.49,20.0,89.54720695775643,9.89044113887428,89.54720695775643
1614,0,Unknown,0,76.83,11.0,361.39597409318793,12.072329364550711,361.39597409318793
1616,0,Unknown,0,42.38,2.0,108.44332414266324,6.539800197081092,108.44332414266324
1623,0,Unknown,0,154.69,7.0,264.50251556786816,21.628958684056812,264.50251556786816
1625,0,Unknown,0,27.939999999999998,2.0,1010.7690887440067,40.887600727807325,1010.7690887440067
1628,0,Unknown,0,5.220000000000001,1.0,501.12647950171555,11.654075296381762,501.12647950171555
1629,0,Unknown,0,6.49,1.0,-4334.99556331883,-193.13627275118836,-4334.99556331883
1632,0,Unknown,0,322.36,10.0,184.76095245189268,0.14055441934054613,184.76095245189268
1635,0,Unknown,0,11.030000000000001,1.0,-208.8090364293846,0.23744911955928671,-208.8090364293846
1636,0,Unknown,0,126.5,6.0,-2450.2634852190167,-65.90940261874287,-2450.2634852190167
1637,0,Unknown,0,165.74,9.0,-1662.4095062702272,-137.69835864653712,-1662.4095062702272
1638,0,Unknown,0,58.82,7.0,-277.82693664994963,-1.4396747042039522,-277.82693664994963
1641,0,Unknown,0,155.99,5.0,701.7198148320645,31.76131804484485,701.7198148320645
1643,0,Unknown,0,214.93,9.0,-30.75115184497838,-4.760310445415072,-30.75115184497838
